value,rentm,bdrms,non_bdrms,condition,coopcond,elevator,agperswt,borough,sub_borough,income,race,income_tile,owned,year
9999999,3400,2,0,2,1,2,18828732,3,1,1,1,3,0,2011
1800000,99999,2,1,2,3,1,20209968,3,1,1,1,3,1,2011
9999999,1650,3,2,2,1,1,67571296,3,7,0,3,1,0,2011
9999999,1350,2,1,2,1,2,22339892,3,7,0,1,1,0,2011
1400000,99999,5,3,2,3,1,68017504,3,5,1,1,3,1,2011
750000,99999,3,1,2,3,1,20025740,3,5,0,1,1,1,2011
9999999,4000,4,0,2,1,1,54274048,3,4,1,1,3,0,2011
9999999,1950,2,0,2,1,2,41506244,3,5,0,1,1,0,2011
9999999,1500,2,0,2,1,2,18938192,3,5,1,1,3,0,2011
9999999,216,2,1,2,1,1,91521144,3,6,0,2,1,0,2011
9999999,980,3,0,2,1,1,16093940,3,10,0,1,1,0,2011
9999999,350,3,1,2,1,2,996362,3,7,0,2,1,0,2011
9999999,1781,4,1,2,1,2,155556912,3,10,0,3,1,0,2011
9999999,1600,2,0,2,1,1,19340500,3,3,0,1,1,0,2011
1000000,99999,3,0,2,3,1,37112108,3,1,0,1,1,1,2011
9999999,1600,1,0,2,1,2,22542574,3,6,1,4,3,0,2011
350000,99999,2,1,2,2,1,37445024,3,5,1,1,3,1,2011
9999999,2750,2,1,2,1,1,37153196,3,3,1,1,3,0,2011
9999999,2699,3,1,2,1,1,40910344,3,9,1,1,3,0,2011
9999999,500,2,0,2,1,2,17239036,3,7,1,2,3,0,2011
9999999,1500,2,2,2,1,1,16991848,3,3,0,3,1,0,2011
9999999,2500,2,1,2,2,1,16552704,3,6,1,1,3,0,2011
9999999,800,3,1,2,1,1,20753122,3,5,0,1,1,0,2011
600000,99999,4,1,2,3,1,55551148,3,8,1,2,3,1,2011
9999999,2100,2,1,3,1,2,40095536,3,2,1,1,3,0,2011
9999999,1115,2,0,2,1,2,15980757,3,2,1,3,3,0,2011
1375000,99999,3,1,2,3,1,20025740,3,5,0,1,1,1,2011
1800000,99999,3,1,2,2,1,41076740,3,3,1,1,3,1,2011
9999999,3300,2,1,2,1,1,18767582,3,1,0,4,1,0,2011
500000,99999,3,2,2,2,1,18156604,3,8,1,2,3,1,2011
9999999,200,2,1,2,1,2,1509857,3,10,0,3,1,0,2011
9999999,2500,2,1,2,1,1,37732392,3,2,1,1,3,0,2011
9999999,99999,4,2,2,2,1,18722512,3,6,0,1,1,1,2011
9999999,700,4,2,2,1,1,4439097,3,7,1,3,3,0,2011
9999999,6866,3,1,2,1,1,65191468,3,1,1,1,3,0,2011
750000,99999,3,1,2,3,1,63525336,3,1,0,1,1,1,2011
1250000,99999,3,0,2,3,1,49055020,3,1,1,1,3,1,2011
9999999,1400,2,0,2,1,1,18825748,3,1,0,1,1,0,2011
1200000,99999,4,1,2,3,1,34605060,3,6,0,1,1,1,2011
9999999,650,3,1,2,1,2,37472408,3,2,1,3,3,0,2011
500000,99999,2,1,2,3,1,18722512,3,4,0,1,1,1,2011
9999999,1300,3,0,2,1,2,41506244,3,10,0,1,1,0,2011
500000,99999,2,0,2,3,1,41076740,3,3,0,1,1,1,2011
9999999,800,2,1,2,1,1,16309136,3,10,1,3,3,0,2011
9999999,1770,1,0,2,1,1,20753122,3,3,0,1,1,0,2011
1000000,99999,4,4,2,2,1,19079532,3,4,1,1,3,1,2011
9999999,1295,2,1,2,1,2,35114176,3,10,0,4,1,0,2011
9999999,4100,2,1,2,1,1,21201052,3,6,0,1,1,0,2011
9999999,2200,2,1,2,1,2,20753122,3,5,1,1,3,0,2011
9999999,2017,3,1,2,1,1,34259768,3,5,1,1,3,0,2011
9999999,671,2,1,2,1,2,17770196,3,9,1,3,3,0,2011
9999999,1250,2,1,2,1,1,18767582,3,1,1,4,3,0,2011
9999999,482,2,1,2,1,2,36924292,3,8,1,2,3,0,2011
9999999,1600,3,1,2,1,1,51142168,3,10,0,1,1,0,2011
9999999,1900,2,0,3,1,2,18938192,3,5,0,1,1,0,2011
9999999,2170,1,1,2,1,1,21201052,3,6,0,1,1,0,2011
9999999,600,3,0,3,1,2,42067792,3,2,0,4,1,0,2011
2000000,99999,4,2,2,3,1,93567168,3,6,0,1,1,1,2011
9999999,302,4,1,2,1,2,2431849,3,10,1,3,3,0,2011
9999999,475,2,0,2,1,2,33684776,3,7,0,2,1,0,2011
950000,99999,3,2,2,2,1,20025740,3,5,1,1,3,1,2011
1600000,99999,4,2,2,2,1,37050020,3,5,1,4,3,1,2011
9999999,1500,1,0,2,1,1,22542574,3,6,0,4,1,0,2011
9999999,560,1,0,2,1,1,18828732,3,1,0,1,1,0,2011
1500000,99999,3,2,2,3,1,72739240,3,1,1,1,3,1,2011
9999999,247,3,1,2,1,2,1207896,3,10,1,3,3,0,2011
9999999,2200,2,0,2,4,2,18825748,3,1,1,1,3,0,2011
1250000,99999,3,1,2,2,1,37050020,3,5,0,1,1,1,2011
9999999,1000,2,1,2,1,2,35114176,3,10,0,3,1,0,2011
800000,99999,4,1,2,2,1,18399536,3,8,1,2,3,1,2011
9999999,1936,3,1,2,1,1,78994368,3,10,0,3,1,0,2011
9999999,4000,3,1,2,1,1,18803070,3,4,1,1,3,0,2011
700000,99999,4,3,2,3,1,36799072,3,7,0,1,1,1,2011
5162488,99999,5,3,2,2,1,95511384,3,5,1,1,3,1,2011
9999999,2300,2,1,2,1,1,33105408,3,6,1,1,3,0,2011
9999999,957,2,1,2,1,1,32187880,3,10,1,1,3,0,2011
9999999,1189,3,1,2,1,2,100575096,3,10,1,3,3,0,2011
9999999,200,2,0,2,1,2,625769,3,7,0,3,1,0,2011
9999999,1725,2,0,2,1,2,33105408,3,6,0,1,1,0,2011
9999999,1179,2,1,2,1,1,15977209,3,10,0,3,1,0,2011
9999999,2250,1,0,2,3,1,18803070,3,4,0,1,1,0,2011
9999999,312,3,1,3,1,2,1001818,3,10,1,3,3,0,2011
9999999,1697,2,1,2,1,1,44261444,3,5,0,2,1,0,2011
9999999,1350,2,0,2,1,1,18141284,3,9,1,2,3,0,2011
9999999,2050,2,0,2,1,2,18825748,3,1,0,1,1,0,2011
1500000,99999,5,3,2,1,2,70999376,3,7,0,2,1,1,2011
9999999,1500,3,1,2,1,2,88595392,3,2,1,4,3,0,2011
2100000,99999,4,2,2,3,1,97271296,3,5,0,1,1,1,2011
9999999,2700,4,1,2,1,1,54140344,3,6,1,3,3,0,2011
9999999,3500,3,1,2,1,1,41928104,3,4,1,1,3,0,2011
9999999,247,3,1,2,1,2,2174225,3,10,1,3,3,0,2011
9999999,795,4,1,2,1,2,3017969,3,7,1,3,3,0,2011
9999999,1575,1,1,2,1,1,17340440,3,4,1,1,3,0,2011
9999999,800,3,1,2,1,2,23975044,3,9,1,3,3,0,2011
9999999,1750,1,0,2,1,1,19079532,3,4,1,1,3,0,2011
9999999,3150,2,1,2,2,1,38681000,3,3,0,1,1,0,2011
9999999,2700,2,1,2,1,2,41585008,3,5,1,1,3,0,2011
9999999,2100,1,1,2,1,1,17340440,3,4,1,4,3,0,2011
9956,99999,3,1,2,3,1,17770196,3,9,0,3,1,1,2011
1000000,99999,4,2,2,3,1,94813536,3,1,1,1,3,1,2011
9999999,402,4,1,2,1,2,1238295,3,10,1,3,3,0,2011
9999999,900,3,1,2,1,2,36626248,3,8,1,3,3,0,2011
9999999,248,3,1,2,1,2,3393164,3,8,1,2,3,0,2011
9999999,2395,2,1,2,1,1,69233008,3,3,1,1,3,0,2011
750000,99999,2,2,2,3,1,34605060,3,6,1,1,3,1,2011
9999999,1640,3,0,2,1,1,33133924,3,3,1,3,3,0,2011
9999999,2200,3,1,2,1,1,17599688,3,8,0,2,1,0,2011
9999999,3600,4,0,2,1,2,54545076,3,4,1,4,3,0,2011
9999999,1450,4,1,2,1,2,18938192,3,5,1,1,3,0,2011
1700000,99999,3,1,2,2,1,34871672,3,4,0,1,1,1,2011
9999999,250,1,0,2,1,1,19340500,3,3,1,1,3,0,2011
9999999,3500,2,1,2,1,1,18722512,3,3,1,1,3,0,2011
700000,99999,3,3,2,2,1,37050020,3,5,1,1,3,1,2011
9999999,1350,5,1,2,1,2,74958984,3,5,0,1,1,0,2011
250000,99999,3,1,2,3,1,62047536,3,10,0,3,1,1,2011
9999999,2200,1,0,2,1,1,16991848,3,3,0,4,1,0,2011
9999999,1600,2,0,2,1,1,15188743,3,8,0,2,1,0,2011
9999999,1100,2,1,2,1,1,31954416,3,10,1,3,3,0,2011
9999999,1100,2,1,2,1,1,16309136,3,10,0,1,1,0,2011
9999999,302,4,1,2,1,2,2431849,3,10,0,3,1,0,2011
9999999,347,3,1,1,1,1,1110904,3,8,1,2,3,0,2011
30000,99999,2,0,2,3,1,44021264,3,2,0,1,1,1,2011
9999999,870,1,0,2,1,2,18736204,3,2,1,1,3,0,2011
400000,99999,3,2,2,3,1,53285852,3,5,1,1,3,1,2011
1000000,99999,2,1,2,2,1,34605060,3,6,0,1,1,1,2011
9999999,3375,2,0,2,1,1,37606140,3,4,0,3,1,0,2011
9999999,300,4,1,2,1,2,3058049,3,10,1,3,3,0,2011
9999999,425,4,1,2,1,1,47211200,3,2,0,3,1,0,2011
9999999,875,2,1,2,1,1,17599688,3,8,0,2,1,0,2011
5162488,99999,6,2,2,2,1,104436008,3,6,1,1,3,1,2011
9999999,503,2,1,2,1,1,17239036,3,2,0,1,1,0,2011
9999999,1700,1,0,2,4,2,19079532,3,4,0,2,1,0,2011
9999999,2500,3,1,2,1,1,35221412,3,4,1,1,3,0,2011
9999999,2600,2,1,2,1,1,41585008,3,5,0,1,1,0,2011
875000,99999,2,1,2,3,1,20025740,3,5,0,1,1,1,2011
9999999,300,3,1,2,1,2,625769,3,10,0,3,1,0,2011
1600000,99999,2,1,2,2,1,41585008,3,5,1,1,3,1,2011
500000,99999,2,1,2,2,1,20025740,3,5,1,1,3,1,2011
9999999,1400,2,2,2,1,2,36291056,3,3,1,1,3,0,2011
650000,99999,2,1,2,2,1,21861640,3,4,1,1,3,1,2011
900000,99999,3,1,2,3,1,15189042,3,6,0,1,1,1,2011
9999999,540,2,1,2,1,2,16081877,3,2,1,1,3,0,2011
2000000,99999,3,0,2,3,1,49055020,3,1,1,1,3,1,2011
9999999,2350,2,1,2,1,1,55191744,3,3,0,1,1,0,2011
9999999,1350,1,0,2,1,2,21201052,3,6,0,1,1,0,2011
9999999,1750,3,1,2,1,1,16081877,3,2,1,1,3,0,2011
9999999,900,2,1,2,1,1,37153196,3,3,1,1,3,0,2011
9999999,302,4,1,2,1,2,625769,3,10,1,1,3,0,2011
400000,99999,1,1,2,3,1,34871672,3,4,0,1,1,1,2011
9999999,2275,2,0,2,1,2,16566963,3,3,1,2,3,0,2011
13000,99999,1,1,2,3,1,22620252,3,3,1,1,3,1,2011
600000,99999,2,1,2,3,1,18525008,3,5,1,1,3,1,2011
500000,99999,3,1,2,3,1,15189042,3,6,0,1,1,1,2011
9999999,1008,2,1,2,1,2,16960552,3,4,1,1,3,0,2011
9999999,223,2,1,2,1,1,18866196,3,2,1,4,3,0,2011
9999999,2100,3,1,2,1,1,59665272,3,7,1,1,3,0,2011
9999999,2525,2,1,2,1,1,41475436,3,1,0,4,1,0,2011
490000,99999,2,0,2,2,1,41076740,3,3,0,1,1,1,2011
15000,99999,3,2,2,3,1,74792008,3,8,0,2,1,1,2011
9999999,900,2,1,3,1,2,31620694,3,1,1,1,3,0,2011
9999999,4010,3,1,2,1,1,44669436,3,3,0,2,1,0,2011
9956,99999,2,1,2,3,1,40530016,3,9,0,1,1,1,2011
9999999,1180,3,2,2,1,2,16081877,3,2,0,1,1,0,2011
9999999,2400,5,0,2,1,1,87492800,3,10,1,1,3,0,2011
9999999,500,5,2,2,1,1,96743224,3,7,1,2,3,0,2011
9999999,1200,2,0,2,1,2,32589020,3,3,1,1,3,0,2011
9999999,1070,3,1,2,1,1,91610720,3,5,0,3,1,0,2011
390000,99999,2,1,2,3,1,15189042,3,6,0,1,1,1,2011
9999999,400,2,1,2,1,2,625769,3,10,1,3,3,0,2011
9999999,2450,2,0,2,1,1,34680884,3,4,1,1,3,0,2011
2000000,99999,4,2,2,2,1,20025740,3,5,1,1,3,1,2011
9999999,2450,3,1,2,1,1,46944028,3,1,0,1,1,0,2011
2000000,99999,3,1,2,2,1,68017504,3,5,1,1,3,1,2011
9999999,1500,3,1,2,1,1,39497184,3,10,0,3,1,0,2011
9999999,1700,1,0,8,1,1,18938192,3,5,1,1,3,0,2011
9999999,1032,4,1,2,1,1,27914824,3,9,0,2,1,0,2011
9999999,2033,4,3,2,1,1,35582816,3,9,1,1,3,0,2011
9999999,1300,2,0,2,1,1,18825748,3,1,0,1,1,0,2011
9999999,1900,2,0,2,1,1,18825748,3,1,1,1,3,0,2011
9999999,2700,3,1,2,1,2,38941736,3,2,0,4,1,0,2011
9999999,1980,3,1,2,1,2,135420416,3,9,1,3,3,0,2011
9999999,292,2,1,2,1,2,500619,3,10,1,3,3,0,2011
9999999,1588,4,0,2,1,2,128110592,3,10,1,3,3,0,2011
9999999,372,3,1,2,1,1,17239036,3,7,1,2,3,0,2011
9999999,2295,2,0,2,1,2,19079532,3,4,0,1,1,0,2011
1200000,99999,3,1,2,3,1,77793088,3,6,0,4,1,1,2011
9999999,975,2,1,2,1,1,17599688,3,8,0,2,1,0,2011
9999999,403,5,1,2,1,2,3301310,3,7,0,3,1,0,2011
9999999,600,4,1,2,1,1,91542504,3,7,1,2,3,0,2011
1650000,99999,3,1,2,2,1,41076740,3,3,1,1,3,1,2011
950000,99999,2,2,2,3,2,20025740,3,5,0,1,1,1,2011
9999999,1900,3,1,2,1,1,31059956,3,6,0,1,1,0,2011
630000,99999,2,1,2,3,1,55384448,3,6,1,1,3,1,2011
9999999,2750,1,1,2,1,1,21201052,3,6,0,1,1,0,2011
9999999,2250,2,2,2,1,2,18825748,3,1,1,1,3,0,2011
9999999,250,4,0,2,1,2,6075445,3,7,1,3,3,0,2011
9999999,1442,3,2,2,1,2,39497184,3,10,0,3,1,0,2011
9999999,99999,3,1,2,1,1,16309136,3,10,0,3,1,1,2011
9999999,228,2,0,2,1,2,18825748,3,1,0,1,1,0,2011
1500000,99999,1,0,2,3,1,20209968,3,1,0,1,1,1,2011
9999999,625,2,1,2,1,1,18736204,3,2,1,4,3,0,2011
5162488,99999,2,2,2,3,1,21201052,3,6,1,1,3,1,2011
9999999,2000,3,1,2,3,1,106131008,3,8,0,4,1,0,2011
9999999,2400,2,0,2,4,1,34680884,3,4,1,1,3,0,2011
275000,99999,1,0,2,3,1,34605060,3,6,0,1,1,1,2011
5162488,99999,6,2,2,3,1,88953624,3,5,1,1,3,1,2011
9999999,568,3,1,2,1,1,59268600,3,9,1,3,3,0,2011
2000000,99999,3,3,2,3,1,15189042,3,6,1,1,3,1,2011
9999999,250,4,1,2,1,1,3313392,3,7,0,3,1,0,2011
9999999,1860,3,1,2,1,2,32888924,3,8,1,1,3,0,2011
5162488,99999,4,3,2,3,1,37050020,3,5,1,1,3,1,2011
9999999,1330,3,2,2,1,1,65133736,3,1,0,1,1,0,2011
5162488,99999,3,1,2,2,1,34871672,3,4,1,1,3,1,2011
9999999,348,1,0,2,1,1,15686945,3,5,1,2,3,0,2011
1000000,99999,3,1,2,3,1,30378084,3,6,0,1,1,1,2011
475000,99999,3,0,2,2,1,37657464,3,1,1,1,3,1,2011
9999999,450,3,2,2,1,1,1251538,3,8,1,2,3,0,2011
9999999,400,3,1,2,1,1,49349552,3,8,0,2,1,0,2011
9999999,364,4,1,2,1,1,81964176,3,9,0,3,1,0,2011
9999999,350,3,1,2,1,2,625769,3,7,0,3,1,0,2011
9999999,253,4,1,3,1,1,633907,3,8,0,2,1,0,2011
9999999,591,4,1,2,1,1,85817216,3,9,0,2,1,0,2011
2500000,99999,3,1,2,3,1,20025740,3,5,0,1,1,1,2011
9999999,2548,2,0,2,1,1,16991848,3,3,0,4,1,0,2011
9999999,1500,2,0,2,1,2,36551136,3,7,1,2,3,0,2011
9999999,4550,4,1,2,1,1,56984508,3,3,0,1,1,0,2011
1700000,99999,5,1,2,3,1,106069872,3,6,0,4,1,1,2011
9999999,1500,4,4,2,1,2,61077912,3,10,1,3,3,0,2011
9999999,2950,1,0,2,1,1,37657464,3,1,0,1,1,0,2011
9999999,1150,1,1,2,1,2,21201052,3,6,0,1,1,0,2011
9999999,1400,2,0,2,1,2,33105408,3,6,0,1,1,0,2011
500000,99999,2,1,2,3,1,22620252,3,3,0,1,1,1,2011
9999999,2500,2,1,2,1,1,40230880,3,6,1,1,3,0,2011
40000,99999,5,2,2,3,1,34871672,3,4,0,1,1,1,2011
9999999,357,5,1,8,1,1,71320592,3,7,0,3,1,0,2011
9999999,6866,4,1,2,2,1,51136416,3,4,0,1,1,0,2011
9999999,4000,3,2,2,1,1,67527232,3,5,0,1,1,0,2011
9999999,2500,1,0,2,1,1,19079532,3,4,1,4,3,0,2011
9999999,171,2,0,2,1,1,16309136,3,10,0,3,1,0,2011
9999999,215,2,1,2,1,2,1110904,3,8,0,2,1,0,2011
9999999,1180,4,1,2,1,2,86862976,3,2,0,4,1,0,2011
9999999,1450,2,1,2,1,2,20753122,3,6,0,1,1,0,2011
9999999,446,2,1,2,1,1,18141284,3,9,0,2,1,0,2011
9999999,2700,2,1,2,1,1,21201052,3,6,1,1,3,0,2011
9999999,6866,5,2,2,1,1,114397240,3,6,1,4,3,0,2011
9999999,500,5,0,2,1,1,97108008,3,8,1,2,3,0,2011
9999999,900,4,2,2,1,1,18256208,3,7,1,1,3,0,2011
700000,99999,2,1,2,3,1,15189042,3,6,1,1,3,1,2011
1000000,99999,3,1,2,3,1,17290180,3,2,0,1,1,1,2011
1600000,99999,3,2,2,2,1,72406184,3,3,1,1,3,1,2011
9999999,1000,2,1,2,1,2,77209904,3,3,1,3,3,0,2011
9999999,467,6,2,2,1,1,2500731,3,8,1,2,3,0,2011
9999999,3080,2,1,2,1,1,37876380,3,5,1,1,3,0,2011
9999999,276,2,1,2,1,2,17599688,3,8,0,2,1,0,2011
9999999,3000,2,1,2,1,1,33105408,3,6,0,1,1,0,2011
9999999,3450,3,0,2,1,1,19340500,3,3,0,1,1,0,2011
9999999,830,3,1,2,1,1,20455172,3,9,0,3,1,0,2011
13000,99999,2,1,2,3,1,20538370,3,3,1,1,3,1,2011
9999999,1000,4,0,3,1,2,111546352,3,2,1,4,3,0,2011
9999999,852,3,1,2,1,2,91450360,3,8,1,2,3,0,2011
9999999,1100,2,2,2,3,1,31059956,3,6,0,1,1,0,2011
9999999,888,2,1,2,1,1,19079532,3,4,0,1,1,0,2011
9999999,1225,2,0,2,1,2,17599688,3,8,0,2,1,0,2011
9999999,1700,3,1,2,1,1,16518587,3,10,0,1,1,0,2011
420000,99999,2,1,2,3,2,37050020,3,5,0,4,1,1,2011
9999999,800,2,0,2,1,1,19079532,3,4,0,1,1,0,2011
9999999,4100,3,1,2,1,1,37876380,3,5,0,2,1,0,2011
9999999,375,2,0,2,1,2,633907,3,8,1,2,3,0,2011
9999999,3400,4,0,2,1,1,54274048,3,4,0,1,1,0,2011
9999999,250,2,2,2,1,2,2134754,3,8,1,3,3,0,2011
9999999,1080,2,0,2,1,2,37657464,3,1,1,1,3,0,2011
9999999,1600,2,0,2,1,2,33105408,3,6,0,1,1,0,2011
9999999,3500,2,0,2,1,1,21201052,3,6,0,1,1,0,2011
9999999,1800,2,0,2,1,2,15654726,3,4,0,3,1,0,2011
9999999,1950,1,0,2,1,1,18767582,3,1,0,4,1,0,2011
9999999,4000,2,1,2,1,1,33105408,3,6,1,1,3,0,2011
9999999,467,6,1,2,1,2,2630191,3,8,1,2,3,0,2011
9999999,400,4,1,2,1,2,1738199,3,7,1,3,3,0,2011
9999999,1500,2,0,2,1,2,47950088,3,9,1,1,3,0,2011
9999999,3800,5,0,2,1,2,91741392,3,4,1,1,3,0,2011
9999999,4100,2,1,2,1,1,18938192,3,5,1,4,3,0,2011
9999999,2150,3,0,2,1,2,16960552,3,4,0,1,1,0,2011
9999999,527,2,0,2,1,1,183465360,3,4,0,1,1,0,2011
9999999,174,2,1,2,1,1,17770196,3,9,0,3,1,0,2011
350000,99999,1,1,2,3,1,15189042,3,6,0,1,1,1,2011
650000,99999,2,1,2,3,1,21861640,3,4,1,4,3,1,2011
9999999,4400,3,1,2,1,1,57130352,3,4,0,1,1,0,2011
1500000,99999,3,1,2,3,1,37445024,3,5,1,1,3,1,2011
9999999,950,2,1,2,1,2,31897132,3,3,0,2,1,0,2011
9999999,940,4,1,2,1,1,131818352,3,7,1,3,3,0,2011
9999999,400,4,1,2,1,1,65356848,3,9,1,2,3,0,2011
9999999,2450,1,0,2,1,1,24527510,3,1,0,3,1,0,2011
700000,99999,2,1,2,2,1,15189042,3,6,0,1,1,1,2011
9999999,3300,2,1,2,1,1,59763696,3,6,0,1,1,0,2011
9999999,829,1,0,2,1,1,19097644,3,2,0,3,1,0,2011
425000,99999,1,0,2,3,1,21861640,3,4,0,1,1,1,2011
9999999,1250,2,1,2,1,1,32187880,3,10,0,1,1,0,2011
800000,99999,3,0,2,2,1,21861640,3,4,1,1,3,1,2011
9999999,900,2,1,2,1,2,18866196,3,2,0,4,1,0,2011
9999999,731,3,1,2,1,2,18736204,3,2,0,1,1,0,2011
9999999,1700,2,1,2,1,2,33105408,3,6,0,1,1,0,2011
9999999,2195,2,0,2,1,2,32163754,3,2,0,1,1,0,2011
69000,99999,2,1,2,2,1,20209968,3,1,1,1,3,1,2011
9999999,1025,2,1,2,1,1,17557088,3,10,0,1,1,0,2011
9999999,1103,3,1,2,1,1,83628264,3,10,0,3,1,0,2011
9999999,800,2,1,2,1,1,36410112,3,1,0,4,1,0,2011
9999999,1700,3,1,2,1,2,44816580,3,9,1,1,3,0,2011
9999999,312,3,2,3,1,2,625769,3,10,0,3,1,0,2011
9999999,850,2,0,2,1,1,500619,3,7,1,3,3,0,2011
9999999,1000,3,1,2,1,2,2230072,3,7,1,2,3,0,2011
1000000,99999,2,1,2,3,2,22893532,3,5,1,1,3,1,2011
9999999,754,2,1,2,1,1,32163754,3,2,1,1,3,0,2011
250000,99999,1,1,2,3,1,41021792,3,4,1,1,3,1,2011
2500000,99999,4,0,2,2,1,34580360,3,2,1,3,3,1,2011
9999999,534,1,0,2,1,2,44808520,3,1,0,1,1,0,2011
9999999,1200,1,0,2,1,1,34767776,3,8,1,2,3,0,2011
9999999,247,3,1,2,1,2,1110904,3,8,1,2,3,0,2011
9999999,3000,2,1,2,2,1,36493272,3,3,1,4,3,0,2011
950000,99999,4,2,2,3,1,54145560,3,7,0,1,1,1,2011
9999999,500,2,1,2,1,1,16309136,3,10,0,3,1,0,2011
9999999,450,2,0,2,1,2,40861784,3,1,1,3,3,0,2011
9999999,137,2,0,2,1,1,16991848,3,3,0,4,1,0,2011
25000,99999,2,1,2,3,1,27914824,3,9,1,2,3,1,2011
1300000,99999,2,1,2,2,1,49055020,3,1,0,1,1,1,2011
9999999,99999,4,1,2,1,1,78994368,3,10,1,3,3,1,2011
9999999,1200,2,1,2,1,1,17599688,3,8,1,2,3,0,2011
750000,99999,3,2,2,3,1,38209704,3,7,1,1,3,1,2011
800000,99999,2,1,2,2,1,49055020,3,1,0,1,1,1,2011
9999999,600,1,0,2,1,1,15654726,3,4,0,2,1,0,2011
9999999,1527,3,1,2,1,1,165626336,3,10,1,3,3,0,2011
9999999,2200,2,1,2,1,2,33921104,3,4,0,1,1,0,2011
9999999,2800,2,0,2,1,1,18736204,3,2,1,1,3,0,2011
9999999,830,3,1,2,1,1,54737084,3,9,0,2,1,0,2011
9999999,1300,3,1,2,1,2,103069904,3,9,1,3,3,0,2011
9999999,6866,3,0,2,1,1,63525336,3,1,1,1,3,0,2011
9999999,971,2,1,2,1,1,45763164,3,5,0,1,1,0,2011
9999999,795,1,0,2,1,2,57354112,3,10,0,3,1,0,2011
9999999,6866,2,1,2,1,1,37606140,3,6,0,1,1,0,2011
9999999,2600,2,1,3,1,2,18828732,3,1,1,1,3,0,2011
9999999,2310,3,0,2,1,1,46880792,3,1,0,1,1,0,2011
9999999,839,3,1,2,1,1,190101920,3,10,0,3,1,0,2011
9999999,1460,4,1,2,1,1,33105408,3,6,1,1,3,0,2011
9999999,1900,1,0,2,1,2,37651496,3,1,0,3,1,0,2011
9999999,1830,2,1,2,1,1,18938192,3,5,0,1,1,0,2011
9999999,1700,2,1,3,1,2,18825748,3,1,1,1,3,0,2011
9999999,500,2,2,2,1,2,1251538,3,8,1,2,3,0,2011
9999999,627,5,1,2,1,1,29899648,3,10,0,2,1,0,2011
750000,99999,2,1,2,3,1,15189042,3,6,1,1,3,1,2011
9999999,948,2,1,2,1,2,20753122,3,1,0,1,1,0,2011
550000,99999,1,0,2,3,1,42472088,3,4,1,1,3,1,2011
9999999,772,1,0,2,1,1,20209968,3,1,0,1,1,0,2011
1000000,99999,2,1,8,2,1,22620252,3,3,0,1,1,1,2011
9999999,1600,2,0,2,1,1,19340500,3,3,0,1,1,0,2011
9999999,1780,2,1,2,1,1,33921104,3,4,0,1,1,0,2011
9999999,1650,1,1,2,1,1,21201052,3,6,1,1,3,0,2011
9999999,1265,3,1,2,2,2,85567512,3,10,0,3,1,0,2011
9999999,6866,3,3,2,1,1,21201052,3,6,1,1,3,0,2011
9999999,2400,2,0,2,1,2,18938192,3,5,0,1,1,0,2011
9999999,1250,2,1,2,1,2,34767776,3,8,0,3,1,0,2011
9999999,2950,2,0,2,1,1,33540884,3,1,0,1,1,0,2011
450000,99999,2,1,2,3,1,18825748,3,1,0,1,1,1,2011
9999999,1103,3,1,2,1,1,28495868,3,3,0,2,1,0,2011
9999999,1537,3,1,2,1,1,65130024,3,8,1,2,3,0,2011
9999999,1500,2,0,2,1,1,19079532,3,4,0,1,1,0,2011
9999999,557,2,1,2,1,2,42337296,3,10,0,3,1,0,2011
9999999,1800,3,2,8,2,1,17770196,3,9,0,3,1,0,2011
9999999,450,2,1,2,1,2,2650735,3,7,0,3,1,0,2011
9999999,631,4,1,2,1,2,93735168,3,9,0,2,1,0,2011
9999999,2000,2,1,2,1,1,43801176,3,6,0,4,1,0,2011
450000,99999,2,1,2,3,1,34605060,3,6,0,3,1,1,2011
600000,99999,3,0,2,3,1,36513460,3,5,1,1,3,1,2011
9999999,511,2,1,2,1,1,35101920,3,5,1,2,3,0,2011
9999999,1311,3,1,2,1,2,144103472,3,9,1,3,3,0,2011
9999999,1000,4,1,2,1,2,88949648,3,2,0,4,1,0,2011
9999999,286,2,1,2,1,1,1113562,3,9,0,1,1,0,2011
9999999,410,2,0,2,1,1,18141284,3,9,0,2,1,0,2011
9999999,2150,3,0,3,1,2,54680188,3,7,0,1,1,0,2011
9999999,2950,1,0,2,2,1,18825748,3,1,0,1,1,0,2011
9999999,700,2,0,2,1,2,80823832,3,2,0,4,1,0,2011
9999999,99999,3,1,2,1,1,633907,3,8,0,2,1,1,2011
1000000,99999,3,1,2,3,1,102304248,3,6,1,1,3,1,2011
440000,99999,1,0,2,3,1,20025740,3,5,0,1,1,1,2011
9999999,1488,2,1,2,1,1,17770196,3,9,0,3,1,0,2011
9999999,1060,1,0,3,1,2,19344896,3,7,0,3,1,0,2011
9999999,400,2,0,2,1,2,2215712,3,8,1,2,3,0,2011
9999999,800,1,0,2,1,1,18938192,3,5,1,2,3,0,2011
9999999,1800,3,1,2,1,1,16518587,3,10,0,1,1,0,2011
650000,99999,2,1,2,3,1,34871672,3,4,0,1,1,1,2011
9999999,785,2,1,2,1,1,39497184,3,10,0,3,1,0,2011
9999999,1631,2,1,2,1,1,18576600,3,3,1,1,3,0,2011
9999999,380,2,1,2,1,2,633907,3,8,1,2,3,0,2011
9999999,2700,3,0,2,2,1,32950414,3,4,1,1,3,0,2011
